"key","title","year","month","day","journal","issn","volume","issue","pages","authors","url","language","publisher","location","abstract","notes","doi","keywords","pubmed_id","pmc_id"
"rayyan-100677050","Change Detection of Deforestation in the Brazilian Amazon Using Landsat Data and Convolutional Neural Networks",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Mapping deforestation is an essential step in the process of managing tropical rainforests. It lets us understand and monitor both legal and illegal deforestation and its implications, which include the effect deforestation may have on climate change through greenhouse gas emissions. Given that there is ample room for improvements when it comes to mapping deforestation using satellite imagery, in this study, we aimed to test and evaluate the use of algorithms belonging to the growing field of deep learning (DL), particularly convolutional neural networks (CNNs), to this end. Although studies have been using DL algorithms for a variety of remote sensing tasks for the past few years, they are still relatively unexplored for deforestation mapping. We attempted to map the deforestation between images approximately one year apart, specifically between 2017 and 2018 and between 2018 and 2019. Three CNN architectures that are available in the literature—SharpMask, U-Net, and ResUnet—were used to classify the change between years and were then compared to two classic machine learning (ML) algorithms—random forest (RF) and multilayer perceptron (MLP)—as points of reference. After validation, we found that the DL models were better in most performance metrics including the Kappa index, F1 score, and mean intersection over union (mIoU) measure, while the ResUnet model achieved the best overall results with a value of 0.94 in all three measures in both time sequences. Visually, the DL models also provided classifications with better defined deforestation patches and did not need any sort of post-processing to remove noise, unlike the ML models, which needed some noise removal to improve results.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.3390/rs12060901",NA,NA,NA
"rayyan-100677054","Towards neural Earth system modelling by integrating artificial intelligence in Earth system science",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Earth system models (ESMs) are our main tools for quantifying the physical state of the Earth and predicting how it might change in the future under ongoing anthropogenic forcing. In recent years, however, artificial intelligence (AI) methods have been increasingly used to augment or even replace classical ESM tasks, raising hopes that AI could solve some of the grand challenges of climate science. In this Perspective we survey the recent achievements and limitations of both process-based models and AI in Earth system and climate research, and propose a methodological transformation in which deep neural networks and ESMs are dismantled as individual approaches and reassembled as learning, self-validating and interpretable ESM–network hybrids. Following this path, we coin the term neural Earth system modelling. We examine the concurrent potential and pitfalls of neural Earth system modelling and discuss the open question of whether AI can bolster ESMs or even ultimately render them obsolete. In the past few years, AI approaches have been used to enhance Earth and climate modelling. This Perspective examines the opportunity to go further, and build from scratch hybrid systems that integrate AI tools and models based on physical process knowledge to make more efficient use of daily observational data streams.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.1038/s42256-021-00374-3",NA,NA,NA
"rayyan-100677058","Deep Learning and Machine Learning in Hydrological Processes Climate Change and Earth Systems a Systematic Review",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth | USER-NOTES: {""Maria""=>[""Artificial intelligence methods and application have recently shown great contribution in modeling and prediction of the hydrological processes, climate change, and earth systems. Among them, deep learning and machine learning methods mainly have reported being essential for achieving higher accuracy, robustness, efficiency, computation cost, and overall model performance. This paper presents the state of the art of machine learning and deep learning methods and applications in this realm and the current state, and future trends are discussed. The survey of the advances in machine learning and deep learning are presented through a novel classification of methods. The paper concludes that deep learning is still in the first stages of development, and the research is still progressing. On the other hand, machine learning methods are already established in the fields, and novel methods with higher performance are emerging through ensemble techniques and hybridization.""]}","https://doi.org/10.1007/978-3-030-36841-8_5",NA,NA,NA
"rayyan-100677062","Learning earth system models from observations: machine learning or data assimilation?",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Recent progress in machine learning (ML) inspires the idea of improving (or learning) earth system models directly from the observations. Earth sciences already use data assimilation (DA), which underpins decades of progress in weather forecasting. DA and ML have many similarities: they are both inverse methods that can be united under a Bayesian (probabilistic) framework. ML could benefit from approaches used in DA, which has evolved to deal with real observations-these are uncertain, sparsely sampled, and only indirectly sensitive to the processes of interest. DA could also become more like ML and start learning improved models of the earth system, using parameter estimation, or by directly incorporating machine-learnable models. DA follows the Bayesian approach more exactly in terms of representing uncertainty, and in retaining existing physical knowledge, which helps to better constrain the learnt aspects of models. This article makes equivalences between DA and ML in the unifying framework of Bayesian networks. These help illustrate the equivalences between four-dimensional variational (4D-Var) DA and a recurrent neural network (RNN), for example. More broadly, Bayesian networks are graphical representations of the knowledge and processes embodied in earth system models, giving a framework for organising modelling components and knowledge, whether coming from physical equations or learnt from observations. Their full Bayesian solution is not computationally feasible but these networks can be solved with approximate methods already used in DA and ML, so they could provide a practical framework for the unification of the two. Development of all these approaches could address the grand challenge of making better use of observations to improve physical models of earth system processes. This article is part of the theme issue 'Machine learning for weather and climate modelling'.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.1098/rsta.2020.0089",NA,NA,NA
"rayyan-100677076","Simulating mixed land-use change under multi-label concept by integrating a convolutional neural network and cellular automata: a case study of Huizhou, China",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Cellular automata (CA) model is a useful tool for simulating spatiotemporal changes of land-use evolution. However, previous CA models have usually ignored the inhomogeneous and mixed land-use situations and simplified the land grid cell as one single land-use type. This study developed a multi-label (ML) convolutional neural network CA (ML-CNN-CA) model to simulate the complex evolution of mixed land uses. The multi-label learning strategy in the proposed model can formulize mixed land uses by labeling multiple land-use types to each grid cell. The transition rules of CA were modified to accommodate the multi-label learning strategy and mined by coupling a CNN network and three interactive mechanisms, including the neighborhood effect, adaptive inertia coefficient, and random factor. The proposed ML-CNN-CA model was applied and examined in a fast-developing city (Huizhou) in the China's Pearl River Delta region for the mixed land-use simulation during 2009–2013 and 2013–2020. The ML-CNN-CA model with different CNN architectures and a previous artificial neural network (ANN)-based multi-label CA model were also implemented for comparisons. Results show the capability of the ML-CNN-CA model to simulate fine-scale mixed land-use changes with satisfactory performances. Specifically, the simulated mixed land-use patterns agree well with the actual land uses from the morphological perspective. Furthermore, the quantitative assessments demonstrate the performance of the proposed model, showing an accuracy value of 0.912 for 2009–2013 and 0.896 for 2013–2020, and a hamming loss value of 0.048 for 2009–2013 and 0.055 for 2013–2020. The comparisons also show the best performance of the ML-CNN-CA model with the VGG-based architecture and significant outperformance of the proposed model against the previous ANN-based CA model. Multiple sensitivity analyses were also conducted to investigate the uncertainty of the proposed model. The ML-CNN-CA model proposed in this study can provide a new tool for better simulation of fine-scale mixed land-use changes and is expected to help formulate urban planning guidelines and achieve sustainable urban development.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.1080/15481603.2022.2049493",NA,NA,NA
"rayyan-100677097","Physically Interpretable Neural Networks for the Geosciences: Applications to Earth System Variability",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Neural networks have become increasingly prevalent within the geosciences, although a common limitation of their usage has been a lack of methods to interpret what the networks learn and how they make decisions. As such, neural networks have often been used within the geosciences to most accurately identify a desired output given a set of inputs, with the interpretation of what the network learns used as a secondary metric to ensure the network is making the right decision for the right reason. Neural network interpretation techniques have become more advanced in recent years, however, and we therefore propose that the ultimate objective of using a neural network can also be the interpretation of what the network has learned rather than the output itself. We show that the interpretation of neural networks can enable the discovery of scientifically meaningful connections within geoscientific data. In particular, we use two methods for neural network interpretation called backwards optimization and layerwise relevance propagation, both of which project the decision pathways of a network back onto the original input dimensions. To the best of our knowledge, LRP has not yet been applied to geoscientific research, and we believe it has great potential in this area. We show how these interpretation techniques can be used to reliably infer scientifically meaningful information from neural networks by applying them to common climate patterns. These results suggest that combining interpretable neural networks with novel scientific hypotheses will open the door to many new avenues in neural network-related geoscience research.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.1029/2019ms002002",NA,NA,NA
"rayyan-100677105","Sensitivity Analysis of Parameters Affecting Wetland Water Levels: A Study of Flood Detention Basin, Colombo, Sri Lanka",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Wetlands play a vital role in ecosystems. They help in flood accumulation, water purification, groundwater recharge, shoreline stabilization, provision of habitats for flora and fauna, and facilitation of recreation activities. Although wetlands are hot spots of biodiversity, they are one of the most endangered ecosystems on the Earth. This is not only due to anthropogenic activities but also due to changing climate. Many studies can be found in the literature to understand the water levels of wetlands with respect to the climate; however, there is a lack of identification of the major meteorological parameters affecting the water levels, which are much localized. Therefore, this study, for the first time in Sri Lanka, was carried out to understand the most important parameters affecting the water depth of the Colombo flood detention basin. The temporal behavior of water level fluctuations was tested among various combinations of hydro-meteorological parameters with the help of Artificial Neural Networks (ANN). As expected, rainfall was found to be the most impacting parameter; however, apart from that, some interesting combinations of meteorological parameters were found as the second layer of impacting parameters. The rainfall-nighttime relative humidity, rainfall-evaporation, daytime relative humidity-evaporation, and rainfall-nighttime relative humidity-evaporation combinations were highly impactful toward the water level fluctuations. The findings of this study help to sustainably manage the available wetlands in Colombo, Sri Lanka. In addition, the study emphasizes the importance of high-resolution on-site data availability for higher prediction accuracy.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.3390/s23073680",NA,NA,NA
"rayyan-100677108","National wetland mapping using remote-sensing-derived environmental variables, archive field data, and artificial intelligence",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"While wetland ecosystem services are widely recognized, the lack of fine-scale national inventories prevents successful implementation of conservation policies. Wetlands are difficult to map due to their complex fine-grained spatial pattern and fuzzy boundaries. However, the increasing amount of open high-spatial-resolution remote sensing data and accurately georeferenced field data archives, as well as progress in artificial intelligence (AI), provide opportunities for fine-scale national wetland mapping. The objective of this study was to map wetlands over mainland France (ca. 550,000 km2) by applying AI to environmental variables derived from remote sensing and archive field data. A random forest model was calibrated using spatial cross-validation according to the precision-recall area under the curve (PR-AUC) index using ca. 135,000 soil or flora plots from archive databases, as well as 5 m topographical variables derived from an airborne DTM and a geological map. The model was validated using an experimentally designed sampling strategy with ca. 3000 plots collected during a ground survey in 2021 along non-wetland/wetland transects. Map accuracy was then compared to those of nine existing wetland maps with global, European, or national coverage. The model-derived suitability map (PR-AUC 0.76) highlights the gradual boundaries and fine-grained pattern of wetlands. The binary map is significantly more accurate (F1-score 0.75, overall accuracy 0.67) than existing wetland maps. The approach and end-results are of important value for spatial planning and environmental management since the high-resolution suitability and binary maps enable more targeted conservation measures to support biodiversity conservation, water resources maintenance, and carbon storage.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.1016/j.heliyon.2023.e13482",NA,NA,NA
"rayyan-100677117","Heavy metal pollution in Mongolian-Manchurian grassland soil and effect of long-range dust transport by wind",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Grasslands provide a range of valuable ecosystem services, but they are also particularly fragile ecosystems easily threatened by human activities, such as long-term open-pit mining and related industrial activities. In grassland area, dust containing heavy metal(loid)s generated by mines may further migrate to remote places, but few studies have focused on the long-range transport of contaminants as an important pollution source. In the present study, one of the largest and most intact grassland ecosystems, the Mongolian-Manchurian steppe, was selected to investigate its pollution status and track potential sources. A total of 150 soil samples were collected to explore reginal distribution of nine heavy metal(loid)s that has potential risk in grassland. We conducted a combined multi-variant analysis of positive matrix factorization (PMF) and machine learning, which foregrounded the source of long-range transport of contaminants and inspired the hypothesis of a novel stochastic model to describe contaminants distribution. Results showed four different sources accounting for 44.44% (parent material), 20.28% (atmospheric deposition), 20.39% (farming), and 14.89% (transportation) of the total concentration, respectively. Factor 2 indicated that coal surface mining lead to a significant enrichment of As and Se with their concentration far above the global average level, which was different from other reported grassland areas. Machine learning results further confirmed that atmospheric and topographic features were their contamination controlling factors. The model results proposed that As, Se and Cu released by surface mining will be transported over long distance under prevailing monsoon, until finally deposited in the windward slope of mountain due to terrain obstruction. The long-range transport by wind and deposition of contaminants may be a prevailing phenomenon in temperate grassland, making it a pollution source that cannot be ignored. Evidence from this study reveals the urgency of precautions for fragile grassland ecosystems around industrial areas and provides a basis for its management and risk control policies.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.1016/j.envint.2023.108019",NA,NA,NA
"rayyan-100677131","Neural general circulation models for weather and climate",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract General circulation models (GCMs) are the foundation of weather and climate prediction 1,2 . GCMs are physics-based simulators that combine a numerical solver for large-scale dynamics with tuned representations for small-scale processes such as cloud formation. Recently, machine-learning models trained on reanalysis data have achieved comparable or better skill than GCMs for deterministic weather forecasting 3,4 . However, these models have not demonstrated improved ensemble forecasts, or shown sufficient stability for long-term weather and climate simulations. Here we present a GCM that combines a differentiable solver for atmospheric dynamics with machine-learning components and show that it can generate forecasts of deterministic weather, ensemble weather and climate on par with the best machine-learning and physics-based methods. NeuralGCM is competitive with machine-learning models for one- to ten-day forecasts, and with the European Centre for Medium-Range Weather Forecasts ensemble prediction for one- to fifteen-day forecasts. With prescribed sea surface temperature, NeuralGCM can accurately track climate metrics for multiple decades, and climate forecasts with 140-kilometre resolution show emergent phenomena such as realistic frequency and trajectories of tropical cyclones. For both weather and climate, our approach offers orders of magnitude computational savings over conventional GCMs, although our model does not extrapolate to substantially different future climates. Our results show that end-to-end deep learning is compatible with tasks performed by conventional GCMs and can enhance the large-scale physical simulations that are essential for understanding and predicting the Earth system.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: earth","https://doi.org/10.1038/s41586-024-07744-y",NA,NA,NA
