"key","title","year","month","day","journal","issn","volume","issue","pages","authors","url","language","publisher","location","abstract","notes","doi","keywords","pubmed_id","pmc_id"
"rayyan-100677083","Using Artificial Intelligence for Smart Water Management Systems",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"This publication emphasizes the need for digital transformation in water distribution operations through the use of artificial intelligence, which can help enhance service delivery, reduce costs, and address unaccounted-for-water problems.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.22617/brf200191-2",NA,NA,NA
"rayyan-100677087","Short term water demand forecast modelling using artificial intelligence for smart water management",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water | USER-NOTES: {""Maria""=>[""Short-term water demand forecast aids in the optimal control of a water supply system and its accurate forecasting helps in reducing operating costs and saving energy. Despite extensive research, the use of demand forecasting for efficient water management has yet to be implemented in India. As a result, the focus of this research is primarily on the model for forecasting short-term water demand using artificial intelligence. A comparative study has been carried out between nine machine learning and deep learning models using the water consumption data over the period from 2020 to 2021 for the city of Hubli in Karnataka."", ""Univariate and multivariate time series forecasting models were considered using the 10-min interval flow meter readings to find the most suitable predictive model. For univariate time series forecasting, only the water consumption was used to predict the water demand, whereas, for the multivariate model, climatic parameters, and calendar inputs (like an hour of the day, holidays, etc.) were considered along with the water consumption data. The results suggest that the deep learning models outperformed the machine learning models, and Long-Short Term Memory (LSTM) model demonstrates the best prediction performance in the two scenarios with a mean absolute error of 0.11 m3/hr for univariate model and 2.96 m3/hr for the multivariate model. The best predictive model can be used to forecast the short-term water demand for any region to ensure sustainable water resource management.""]}","https://doi.org/10.1016/j.scs.2023.104610",NA,NA,NA
"rayyan-100677128","Artificial Intelligence Techniques in Hydrology and Water Resources Management",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"The sustainable management of water cycles is crucial in the context of climate change and global warming. It involves managing global, regional, and local water cycles—as well as urban, agricultural, and industrial water cycles—to conserve water resources and their relationships with energy, food, microclimates, biodiversity, ecosystem functioning, and anthropogenic activities. Hydrological modeling is indispensable for achieving this goal, as it is essential for water resources management and mitigation of natural disasters. In recent decades, the application of artificial intelligence (AI) techniques in hydrology and water resources management has made notable advances. In the face of hydro-geo-meteorological uncertainty, AI approaches have proven to be powerful tools for accurately modeling complex, non-linear hydrological processes and effectively utilizing various digital and imaging data sources, such as ground gauges, remote sensing tools, and in situ Internet of Things (IoTs). The thirteen research papers published in this Special Issue make significant contributions to long- and short-term hydrological modeling and water resources management under changing environments using AI techniques coupled with various analytics tools. These contributions, which cover hydrological forecasting, microclimate control, and climate adaptation, can promote hydrology research and direct policy making toward sustainable and integrated water resources management.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.3390/w15101846",NA,NA,NA
"rayyan-100677153","Adaptive water management in the face of uncertainty: Integrating machine learning, groundwater modeling and robust decision making",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"This study examines climate change and water resources management challenges facing water suppliers in drought-prone regions and is particularly relevant to the American West, where agencies balance the management of imported and local water resources across multiple future uncertainties. We apply Robust Decision Making (RDM) to water management planning challenges facing the San Bernardino Valley Municipal Water District (Valley District) and investigate the performance of a machine learning-based representation of two local groundwater basins. To do so, we assess three machine learning methods--Random Forest (RF), Support Vector Machines (SVM) and Artificial Neural Networks (ANN)--and their ability to simulate the output of a high-resolution MODFLOW model. We find that RF produces the most accurate results, and thus we incorporate the RF version of the MODFLOW model into the study’s RDM approach. This constitutes an advancement to the field of decisionmaking under deep uncertainty (DMDU) through a novel application of machine learning that shortens modeling run times and allows for a greater exploration of the uncertainty space, including a broad range of future climate changes and drought conditions. This paper also constitutes an advancement to the field of empirical groundwater modeling by showing that RF is capable of simulating average basin groundwater level changes. Our results also suggest that demand management can significantly reduce vulnerabilities to drought and other climate changes, and we provide recommendations on additional adaptive management options and key signposts to track for the Valley District.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.1016/j.crm.2021.100383",NA,NA,NA
"rayyan-100677160","A machine learning approach for early warning of cyanobacterial bloom outbreaks in a freshwater reservoir",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water | USER-NOTES: {""Maria""=>[""Understanding the dynamics of harmful algal blooms is important to protect the aquatic ecosystem in regulated rivers and secure human health. In this study, artificial neural network (ANN) and support vector machine (SVM) models were used to predict algae alert levels for the early warning of blooms in a freshwater reservoir. Intensive water-quality, hydrodynamic, and meteorological data were used to train and validate both ANN and SVM models. The Latin-hypercube one-factor-at-a-time (LH-OAT) method and a pattern search algorithm were applied to perform sensitivity analyses for the input variables and to optimize the parameters of the models, respectively. The results indicated that the two models well reproduced the algae alert level based on the time-lag input and output data. In particular, the ANN model showed a better performance than the SVM model,"", ""displaying a higher performance value in both training and validation steps. Furthermore, a sampling frequency of 6- and 7-day were determined as efficient early-warning intervals for the freshwater reservoir. Therefore, this study presents an effective early-warning prediction method for algae alert level, which can improve the eutrophication management schemes for freshwater reservoirs.""]}","https://doi.org/10.1016/j.jenvman.2021.112415",NA,NA,NA
"rayyan-100677172","Improving the performance of machine learning models for early warning of harmful algal blooms using an adaptive synthetic sampling method",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water | USER-NOTES: {""Maria""=>[""Many countries have attempted to monitor and predict harmful algal blooms to mitigate related problems and establish management practices. The current alert system-based sampling of cell density is used to intimate the bloom status and to inform rapid and adequate response from water-associated organizations. The objective of this study was to develop an early warning system for cyanobacterial blooms to allow for efficient decision making prior to the occurrence of algal blooms and to guide preemptive actions regarding management practices. In this study, two machine learning models: artificial neural network (ANN) and support vector machine (SVM), were constructed for the timely prediction of alert levels of algal bloom using eight years’ worth of meteorological, hydrodynamic, and water quality data in a reservoir where harmful cyanobacterial blooms frequently occur during summer. "", ""However, the proportion imbalance on all alert level data as the output variable leads to biased training of the data-driven model and degradation of model prediction performance. Therefore, the synthetic data generated by an adaptive synthetic (ADASYN) sampling method were used to resolve the imbalance of minority class data in the original data and to improve the prediction performance of the models. The results showed that the overall prediction performance yielded by the caution level (L1) and warning level (L2) in the models constructed using a combination of original and synthetic data was higher than the models constructed using original data only. "", ""In particular, the optimal ANN and SVM constructed using a combination of original and synthetic data during both training (including validation) and test generated distinctively improved recall and precision values of L1, which is a very critical alert level as it indicates a transition status from normalcy to bloom formation. In addition, both optimal models constructed using synthetic-added data exhibited improvement in recall and precision by more than 33.7% while predicting L-1 and L-2 during the test. Therefore, the application of synthetic data can improve detection performance of machine learning models by solving the imbalance of observed data. Reliable prediction by the improved models can be used to aid the design of management practices to mitigate algal blooms within a reservoir.""]}","https://doi.org/10.1016/j.watres.2021.117821",NA,NA,NA
"rayyan-100677196","Development of a Deep Learning Emulator for a Distributed Groundwater–Surface Water Model: ParFlow-ML",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Integrated hydrologic models solve coupled mathematical equations that represent natural processes, including groundwater, unsaturated, and overland flow. However, these models are computationally expensive. It has been recently shown that machine leaning (ML) and deep learning (DL) in particular could be used to emulate complex physical processes in the earth system. In this study, we demonstrate how a DL model can emulate transient, three-dimensional integrated hydrologic model simulations at a fraction of the computational expense. This emulator is based on a DL model previously used for modeling video dynamics, PredRNN. The emulator is trained based on physical parameters used in the original model, inputs such as hydraulic conductivity and topography, and produces spatially distributed outputs (e.g., pressure head) from which quantities such as streamflow and water table depth can be calculated. Simulation results from the emulator and ParFlow agree well with average relative biases of 0.070, 0.092, and 0.032 for streamflow, water table depth, and total water storage, respectively. Moreover, the emulator is up to 42 times faster than ParFlow. Given this promising proof of concept, our results open the door to future applications of full hydrologic model emulation, particularly at larger scales.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.3390/w13233393",NA,NA,NA
"rayyan-100677211","Cyber-physical systems in water management and governance",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Water governance is facing rapid transformations as cyber-physical systems (CPS) are deployed across water-related sectors and river basins. These CPS — often considered as artificial intelligence-enabled, automated or 'smart' technological systems — are promoted for improving monitoring, management and governance of hydrological systems. We review recent applications of CPS, highlighting their diverse functions across the water cycle, including in rural, urban and coastal settings. We then focus on how smart technologies connect to people, policy and ecosystems. Key to our argument is that integrating the social and ecosystem dimensions into CPS research and design will be vital for sustainable transformations in water management and governance, as per a cybernetic approach. This includes consideration of social data requirements, end-user experience, sociopolitical and environmental impacts, as well as acceptability, of CPS.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.1016/j.cosust.2023.101290",NA,NA,NA
"rayyan-100677239","Novel Methods for Imputing Missing Values in Water Level Monitoring Data",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract Hydrological data are collected automatically from remote water level monitoring stations and then transmitted to the national water management centre via telemetry system. However, the data received at the centre can be incomplete or anomalous due to some issues with the instruments such as power and sensor failures. Usually, the detected anomalies or missing data are just simply eliminated from the data, which could lead to inaccurate analysis or even false alarms. Therefore, it is very helpful to identify missing values and correct them as accurate as possible. In this paper, we introduced a new approach - Full Subsequence Matching (FSM), for imputing missing values in telemetry water level data. The FSM firstly identifies a sequence of missing values and replaces them with some constant values to create a dummy complete sequence. Then, searching for the most similar subsequence from the historical data. Finally, the identified subsequence will be adapted to fit the missing part based on their similarity. The imputation accuracy of the FSM was evaluated with telemetry water level data and compared to some well-established methods - Interpolation, k-NN, MissForest, and also a leading deep learning method - the Long Short-Term Memory (LSTM) technique. Experimental results show that the FSM technique can produce more precise imputations, particularly for those with strong periodic patterns.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.1007/s11269-022-03408-6",NA,NA,NA
"rayyan-100677298","A Digital Twin Dam and Watershed Management Platform",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"This paper presents an innovative digital twin dam and watershed management platform, K-Twin SJ, that utilizes real-time data and simulation models to support decision-making for flood response and water resource management. The platform includes a GIS-based geospatial digital twin of the entire Sumjin dam and river water system in Korea, with high-precision geospatial topography and facility information for dams and rivers (watershed area 4913 km2, river length 173 km, and 91 water infrastructures). The platform synchronizes real-time data such as rainfall, dam and river water levels, flow rate, and closed-circuit television (CCTV), and incorporates three hydraulic and hydrological simulation models for efficient dam operation considering the river conditions. AI technology is also used to predict the river water level and suggest optimal dam discharge scenarios. Additionally, the platform includes a geotechnical safety evaluation module for river levees, advanced drone monitoring for dams and rivers, and an AI CCTV video surveillance function. The digital-twin-based platform supports efficient decision-making for smart flood responses and contributes to reducing flooding damage and optimal operation through better smart water management.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.3390/w15112106",NA,NA,NA
"rayyan-100677309","A time series model adapted to multiple environments for recirculating aquaculture systems",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water | USER-NOTES: {""Maria""=>[""Environmental time series modeling of recirculating aquaculture systems provides the basis for the design of intelligent and foreseeable agricultural facilities. The modeling accuracy of environmental factors plays an important role, which could help grasp the environmental situation and change trend of the recirculating aquaculture system, assist in early warning when the environment factor level exceeds the normal data range, and combine with the control method to improve the accuracy of environmental control. The traditional time series model is difficult to predict complex situations, which is mainly due to the effective integration of multi-dimensional data. Our goal is to make improvements to the traditional time series model. "", ""The proposed multiple graph fusion network (GraphTS) fuses multi-sensor Spatio-temporal information using a multi-graph fusion method based on Gated Recurrent Unit (GRU) and graph attention neural network. We collected two recirculating aquaculture datasets with various features and applications to test GraphTS’s performance. Comparing the average metrics of predictor outcomes of proposed GraphTS with the standard model LSTM, the average margin of error (AME) is reduced by 37% and 13%, and the Pearson correlation Coefficient (PCC) is improved to 97% and 96% for two datasets, respectively. The best results are also achieved on the discrete traffic prediction dataset. It shows the adaptability and multi-dimensional information gathering ability of GraphTS.""]}","https://doi.org/10.1016/j.aquaculture.2023.739284",NA,NA,NA
"rayyan-100677327","Soil assessment in Denmark: Towards soil functional mapping and beyond",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Soil provides essential ecosystem services sustaining and improving human life, but mapping soil functions is an ongoing challenge. Denmark has a long history of carrying out soil assessments − originally in order to determine tax revenues for the king, and, more recently, for aiding policymakers and farmers. This knowledge has supported the development of intensive agricultural systems while maintaining the provision of ecosystem services (e.g., clean water). Getting an overview of historical soil surveys and pedological mapping approaches can generate useful information for mapping soil, identifying gaps and proposing directions for future research. In this review, we explore the evolution of soil and environmental inventories, the historical development of soil mapping methods, and how these factors contributed to a better spatial understanding of soil functions. Specifically, we discuss soil functions related to water regulation (e.g., drainage, groundwater and water surface interactions, water table), water filtering (e.g., nitrogen leaching), carbon sequestration (e.g., peatlands), agricultural production (e.g., land suitability, wheat yields), and threats related to soil degradation (e.g., soil erosion). Denmark has benefitted from a government-coordinated approach, promoting detailed and systematic national soil surveys and environmental monitoring programmes. The large databases produced in the surveys formed the basis for mapping several soil properties and functions at increasingly high resolutions over the last many years based on developments in machine learning. In contrast to methodological advances in soil mapping and relevant contributions to pedometric research, we identified a lack of spatial information on soil biodiversity. Detailed spatial information about soil functions is essential to address global issues, such as climate change, food security and water security, and the experience of mapping soil functions in Denmark can be a source of inspiration to other parts of the world.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: water","https://doi.org/10.3389/fsoil.2023.1090145",NA,NA,NA
