"key","title","year","month","day","journal","issn","volume","issue","pages","authors","url","language","publisher","location","abstract","notes","doi","keywords","pubmed_id","pmc_id"
"rayyan-100677072","A comparison of a gradient boosting decision tree, random forests, and artificial neural networks to model urban land use changes: the case of the Seoul metropolitan area",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban | USER-NOTES: {""Maria""=>[""This study compares the performance of gradient boosting decision tree (GBDT), artificial neural networks (ANNs), and random forests (RF) methods in LUC modeling in the Seoul metropolitan area. The results of this study showed that GBDT and RF have higher predictive power than ANN, indicating that tree-based ensemble methods are an effective technique for LUC prediction. Along with the outstanding predictive performance, the DT-based ensemble models provide insights for understanding which factors drive LUCs in complex urban dynamics with the relative importance and nonlinear marginal effects of predictor variables. "", ""The GBDT results indicate that distance to the existing residential site has the highest contribution to urban land use conversion (30.4% of the relative importance), while other significant predictor variables were proximity to industrial and public sites (combined 32.3% of relative importance). New residential development is likely to be adjacent to existing residential sites, but nonresidential development occurs at a distance (about 600 m) from such sites. The distance to the central business district (CBD) had increasing marginal effects on residential land use conversion, while no significant pattern was found for nonresidential land use conversion, indicating that Seoul has experienced more population suburbanization than employment decentralization.""]}","https://doi.org/10.1080/13658816.2021.1887490",NA,NA,NA
"rayyan-100677077","A novel cellular automata model integrated with deep learning for dynamic spatio-temporal land use change simulation",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban | USER-NOTES: {""Maria""=>[""Land use change (LUC) exhibits obvious spatio-temporal dependency. Previous cellular automata (CA)-based methods usually treated the LUC dynamics as Markov processes and proposed a series of CA-Markov models, which however, were intrinsically unable to capture the long-term temporal dependency. Meanwhile, such models used only numerical proportion of neighboring land use (LU) types to represent neighborhood effects of LUC, which inevitably neglected the complicated spatial heterogeneity and thus caused inaccurate simulation results. To address these problems, this paper presents a novel CA model integrated with deep learning (DL) techniques to model spatio-temporal LUC dynamics. "", ""Our DL-CA model firstly uses a convolutional neural network to capture latent spatial features for complete representation of neighborhood effects. A recurrent neural network then extracts historical information of LUC from time-series land use maps. A random forest is appended as binary change predictor to avoid the imbalanced sample problem during model training."", ""Land use data collected from 2000 to 2014 of the Dongguan City, China were used to verify our proposed DL-CA model. The input data from 2000 to 2009 were used for model training, the 2010 data for model validation, and the data collected from 2011 to 2014 were used for model evaluation. In addition, four traditional CA models of multilayer perceptron (MLP)-CA, support vector machine (SVM)-CA, logistic regression (LR)-CA and random forest (RF)-CA were also developed for accuracy comparisons. The simulation results demonstrate that the proposed DL-CA model accurately captures long-term spatio-temporal dependency for more accurate LUC prediction results. The DL-CA model raised prediction accuracy by 9.3%–11.67% in 2011–2014 in contrast to traditional CA models.""]}","https://doi.org/10.1016/j.cageo.2020.104430",NA,NA,NA
"rayyan-100677144","Nationwide urban tree canopy mapping and coverage assessment in Brazil from high-resolution remote sensing images using deep learning",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Urban tree canopy maps are essential for providing urban ecosystem services. The relationship between urban trees and urban climate change, air pollution, urban noise, biodiversity, urban crime, health, poverty, and social inequality provides important information for better understanding and management of cities. To better service Brazil’s urban ecosystem, this study developed a semi-supervised deep learning method, which is able to learn semantic segmentation knowledge from both labeled and unlabeled images, to robustly segment urban trees from high spatial resolution remote sensing images. Using this approach, this study created 0.5 m fine-scale tree canopy products for 472 cities in Brazil and made them freely available to the community. Results showed that the urban tree canopy coverage in Brazil is between 5% and 35%, and the average urban tree canopy cover is approximately 18.68%. The statistical results of these tree canopy maps quantify the nationwide urban tree canopy inequality problem in Brazil. Urban tree canopy coverage from 130 cities that can accommodate approximately 27.22% of the total population is greater than 20%, whereas 342 cities that can accommodate approximately 42% of the total population have tree canopy cover less than 20%. We expect that urban tree canopy maps will encourage research on Brazilian urban ecosystem services to support urban development and improve inhabitants’ quality of life to achieve the goals of the Agenda for Sustainable Development. In addition, it can serve as a benchmark dataset for other high-resolution and mid/low-resolution remote sensing images urban tree canopy mapping results assessments.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban","https://doi.org/10.1016/j.isprsjprs.2023.02.007",NA,NA,NA
"rayyan-100677155","Employing Machine Learning and IoT for Earthquake Early Warning System in Smart Cities",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"An earthquake early warning system (EEWS) should be included in smart cities to preserve human lives by providing a reliable and efficient disaster management system. This system can alter how different entities communicate with one another using an Internet of Things (IoT) network where observed data are handled based on machine learning (ML) technology. On one hand, IoT is employed in observing the different measures of EEWS entities. On the other hand, ML can be exploited to analyze these measures to reach the best action to be taken for disaster management and risk mitigation in smart cities. This paper provides a survey on the different aspects required for that EEWS. First, the IoT system is generally discussed to provide the role it can play for EEWS. Second, ML models are classified into linear and non-linear ones. Third, the evaluation metrics of ML models are addressed by focusing on seismology. Fourth, this paper exhibits a taxonomy that includes the emerging ML and IoT efforts for EEWS. Fifth, it proposes a generic EEWS architecture based on IoT and ML. Finally, the paper addresses the application of ML for earthquake parameters’ observations leading to an efficient EEWS.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban","https://doi.org/10.3390/en16010495",NA,NA,NA
"rayyan-100677161","Integrating machine learning with Markov chain and cellular automata models for modelling urban land use change",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Modelling urban land use change is of profound concern to environmental scientists who have found cellular automata models very attractive for simulating urban dynamics. The quest for suitable predictive models to improve realistic simulation of urban land use change has resulted in the use of several notable cellular automata calibrations. Cellular automata model has become very attractive and one of the strongest models for urban growth simulation due to its simplicity and possibility of evolution. However, the inability of cellular automata to include driving forces of urban growth in the simulation process has warranted further cellular automata calibrations to minimize this weakness. To address this problem, and contrary to previous cellular automata calibrations, this research presents a novel integration of support vector machine, Markov chain and cellular automata for urban change modelling. Support vector machine is introduced as a machine learning technique to mine the impact of the explanatory variables that drive urban change. Markov chain is employed to mine the urban transition probabilities between the various urban epochs while cellular automata are used to implement the incremental discrete time steps based on neighbourhood interaction from an initial time to a future time. This modelling is implemented using Landsat data acquired in 1984, 2000 and 2015 over Lagos in Nigeria, Africa’s most populous city. Urban transitions (1984–2000 and 2000–2015) are used to simulate future urban state in 2030 and validation metrics include McNemar's test. The introduction of stochasticity into the model helps create the typical randomness inherent in the real world for deriving future urban forms through discrete cellular automata iterations. The high accuracy obtained in this experiment implies a substantial fit between the predicted and reference data. This outcome proves the robustness of this method for modelling urban change.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban","https://doi.org/10.1016/j.rsase.2020.100461",NA,NA,NA
"rayyan-100677188","Modeling the response of ecological service value to land use change through deep learning simulation in Lanzhou, China",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban | USER-NOTES: {""Maria""=>[""Land use (LU) changes caused by urbanization, climate, and anthropogenic activities alter the supply of ecosystem services (ES), which affects the ecological service value (ESV) of a given region. Existing LU simulation models extract neighborhood effects with only one data time slice, which ignores long-term dependence in neighborhood interactions. Previous studies on the dynamic relationship between LU change and ES in semi-arid areas is rare than that in humid coastal areas. Here, we selected a semi-arid city, Lanzhou, in Northwest China as the study area, to simulate LU changes in 2030 under natural growth (NG), ecological protection (EP), economic development (EP), and ecological protection-economic development (EPD) scenarios, using a novel deep learning method, named CL-CA. "", ""Convolutional neural network and long short term memory (CNN-LSTM) with cellular automata (CA) were utilized to extract the spatiotemporal neighborhood features. The overall simulation performance of the proposed model was larger than 0.92, which is surpassed that of LSTM-CA, artificial neural network (ANN)-CA, and recursive neural network (RNN)-CA. Ultimately, we utilized LU and ES to quantitatively evaluate the ESV changes. The results indicated that: (1) The variable trend of ESV in arid area is different from that in coastal humid areas. (2) Forest land and water were the main factors that affect the ESV change. (3) The EPD scenario was more suitable for sustainable urban development.""]}","https://doi.org/10.1016/j.scitotenv.2021.148981",NA,NA,NA
"rayyan-100677212","The future of China's urban heat island effects: A machine learning based scenario analysis on climatic-socioeconomic policies",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban | USER-NOTES: {""Maria""=>[""Risk assessment and adaptation have become key foci in the examination of urban heat island (UHI) effects. Land use change and population growth are known to impact UHI effects. Taking the Changsha-Zhuzhou-Xiangtan urban agglomeration in China as the study context, a rapid and simple method based on artificial neural networks was employed to spatially estimate UHI effects from 2040 to 2100. Considering carbon neutrality and pro-natalist policies, Representative Concentration Pathways (RCPs) and Shared Socioeconomic Pathways (SSPs) were integrated into combination scenarios: RCP2.6-SSP1, RCP4.5-SSP2, and RCP4.5-SSP3. The risk of UHI effects was assessed through UHI hazard and population exposure. "", ""Results showed that compared with 2020, heat islands would decrease by 30% - 34% in area but increase by 29% - 37% in mean intensity by 2100. The population impacted by UHIs would increase by >10 million under the third scenario. Areas at high risk of UHI effects are mainly located in the urban core, with the total value of risk across the study area by 2100 being about 2 - 4 times higher than that in 2020. Our findings provide a forward-looking perspective to identify overall risk and critical areas in relation to UHI effects in the future through which clearer climatic-socioeconomic targets can be empirically grounded to minimize damage to public health.""]}","https://doi.org/10.1016/j.uclim.2023.101463",NA,NA,NA
"rayyan-100677281","Comparative Assessment of Various Machine Learning‐Based Bias Correction Methods for Numerical Weather Prediction Model Forecasts of Extreme Air Temperatures in Urban Areas",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract Forecasts of maximum and minimum air temperatures are essential to mitigate the damage of extreme weather events such as heat waves and tropical nights. The Numerical Weather Prediction (NWP) model has been widely used for forecasting air temperature, but generally it has a systematic bias due to its coarse grid resolution and lack of parametrizations. This study used random forest (RF), support vector regression (SVR), artificial neural network (ANN) and a multi‐model ensemble (MME) to correct the Local Data Assimilation and Prediction System (LDAPS; a local NWP model over Korea) model outputs of next‐day maximum and minimum air temperatures ( and ) in Seoul, South Korea. A total of 14 LDAPS model forecast data, the daily maximum and minimum air temperatures of in‐situ observations, and five auxiliary data were used as input variables. The results showed that the LDAPS model had an R 2 of 0.69, a bias of −0.85 °C and an RMSE of 2.08 °C for forecast, whereas the proposed models resulted in the improvement with R 2 from 0.75 to 0.78, bias from −0.16 to −0.07 °C and RMSE from 1.55 to 1.66 °C by hindcast validation. For forecasting , the LDAPS model had an R 2 of 0.77, a bias of 0.51 °C and an RMSE of 1.43 °C by hindcast, while the bias correction models showed R 2 values ranging from 0.86 to 0.87, biases from −0.03 to 0.03 °C, and RMSEs from 0.98 to 1.02 °C. The MME model had better generalization performance than the three single machine learning models by hindcast validation and leave‐one‐station‐out cross‐validation.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban","https://doi.org/10.1029/2019ea000740",NA,NA,NA
"rayyan-100677290","Coupling cellular automata with area partitioning and spatiotemporal convolution for dynamic land use change simulation",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban | USER-NOTES: {""Maria""=>[""Urbanization processes have accelerated over recent decades, prompting efforts to model land use change (LUC) patterns for decision support and urban planning. Cellular automata (CA) are extensively employed given their simplicity, flexibility, and intuitiveness when simulating dynamic LUC. Previous research, however, has ignored the spatial heterogeneity among sub-regions, instead applying the same transition rules across entire regions; moreover, most existing methods extract neighborhood effects with only one data time slice, which is inconsistent with the nature of neighborhood interactions as a long-term process exhibiting obvious spatiotemporal dependency."", ""Accordingly, we propose a hybrid cellular automata model coupling area partitioning and spatiotemporal neighborhood features learning, named PST-CA. We use a machine-learning-based partitioning strategy, self-organizing map (SOM), to divide entire regions into several homogeneous sub-regions, and further apply a spatiotemporal three-dimensional convolutional neural network (3D CNN) to extract the spatiotemporal neighborhood features. An artificial neural network (ANN) is then built to create a conversion probability map for each sub-region using both spatiotemporal neighborhood features and factors that drive the LUC. Finally, the dynamic simulation results of entire study area are generated by fusing these probability maps, constraints and stochastic factors."", ""Land use data collected from 2000 to 2015 in Shanghai were selected to verify our proposed method. Four traditional models were implemented for comparison, including logistic regression (LR)-CA, support vector machine (SVM)-CA, random forest (RF)-CA and conventional ANN-CA. Results illustrate that the proposed PST-CA outperformed four traditional models, with overall accuracy increased by 4.66%~6.41%. Moreover, three distinctly different “coverage rate-growth rate” composite patterns of built-up areas are shown in the SOM partitioning results, which verifies SOM's ability to address spatial heterogeneity; while the optimal time steps in 3D CNN generally maintained a positive correlation with the growth rate of built-up areas, which implies longer temporal dependency should be captured for rapidly developing areas.""]}","https://doi.org/10.1016/j.scitotenv.2020.137738",NA,NA,NA
"rayyan-100677303","Spatiotemporal characteristics and prediction of carbon emissions/absorption from land use change in the urban agglomeration on the northern slope of the Tianshan Mountains",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Changes in land use significantly contribute to carbon emissions and other environmental problems. Regional carbon emissions changes from land use have been affected by rapid urbanization. To dynamically assess land use change and the spatiotemporal characteristics of carbon emissions from 1990 to 2020, this study used the PLUS, grey back-propagation neural network, and related carbon emission accounting models as well as four distinct 2030 scenario simulations. According to the findings, the urbanization of the urban agglomeration on the northern slope of the Tianshan Mountains (UANSTM) developed rapidly from 1990 to 2020 with a noticeable transfer of diverse types of land. In particular, the quantity of construction land and cropland belonging to carbon source land increased by 153.271% and 55.072% respectively. Simultaneously, carbon emissions showed a trend of continuous increase and demonstrated an S-shaped curve growth, with relatively rapid growth from 2000 to 2015, that has tended to be stable in recent years. If this carbon emission trend continues, an inflection point will appear around 2028. Land use simulations for 2030 reveal that the ecological security (ES) scenario, which slows the expansion of construction land and cropland while increasing ecological land, is most likely to reduce the negative environmental consequences of urbanization. This is because higher potential peak carbon emissions per unit area that may be obtained with carbon sink land. Consequently, the ES scenario of the study region is comparable to the future urban agglomeration development model. The results provide a reference for territorial space planning and dual carbon target recommendations in the UANSTM.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: urban","https://doi.org/10.1016/j.ecolind.2023.110329",NA,NA,NA
