"key","title","year","month","day","journal","issn","volume","issue","pages","authors","url","language","publisher","location","abstract","notes","doi","keywords","pubmed_id","pmc_id"
"rayyan-100677075","Potential for Artificial Intelligence (AI) and Machine Learning (ML) Applications in Biodiversity Conservation, Managing Forests, and Related Services in India",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"The recent advancement in data science coupled with the revolution in digital and satellite technology has improved the potential for artificial intelligence (AI) applications in the forestry and wildlife sectors. India shares 7% of global forest cover and is the 8th most biodiverse region in the world. However, rapid expansion of developmental projects, agriculture, and urban areas threaten the country’s rich biodiversity. Therefore, the adoption of new technologies like AI in Indian forests and biodiversity sectors can help in effective monitoring, management, and conservation of biodiversity and forest resources. We conducted a systematic search of literature related to the application of artificial intelligence (AI) and machine learning algorithms (ML) in the forestry sector and biodiversity conservation across globe and in India (using ISI Web of Science and Google Scholar). Additionally, we also collected data on AI-based startups and non-profits in forest and wildlife sectors to understand the growth and adoption of AI technology in biodiversity conservation, forest management, and related services. Here, we first provide a global overview of AI research and application in forestry and biodiversity conservation. Next, we discuss adoption challenges of AI technologies in the Indian forestry and biodiversity sectors. Overall, we find that adoption of AI technology in Indian forestry and biodiversity sectors has been slow compared to developed, and to other developing countries. However, improving access to big data related to forest and biodiversity, cloud computing, and digital and satellite technology can help improve adoption of AI technology in India. We hope that this synthesis will motivate forest officials, scientists, and conservationists in India to explore AI technology for biodiversity conservation and forest management.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.3390/su14127154",NA,NA,NA
"rayyan-100677080","Improving biodiversity protection through artificial intelligence",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Over a million species face extinction, urging the need for conservation policies that maximize the protection of biodiversity to sustain its manifold contributions to people. Here we present a novel framework for spatial conservation prioritization based on reinforcement learning that consistently outperforms available state-of-the-art software using simulated and empirical data. Our methodology, CAPTAIN (Conservation Area Prioritization Through Artificial INtelligence), quantifies the trade-off between the costs and benefits of area and biodiversity protection, allowing the exploration of multiple biodiversity metrics. Under a limited budget, our model protects substantially more species from extinction than areas selected randomly or naively (such as based on species richness). CAPTAIN achieves substantially better solutions with empirical data than alternative software, meeting conservation targets more reliably and generating more interpretable prioritization maps. Regular biodiversity monitoring, even with a degree of inaccuracy characteristic of citizen science surveys, substantially improves biodiversity outcomes. Artificial intelligence holds great promise for improving the conservation and sustainable use of biological and ecosystem values in a rapidly changing and resourcelimited world.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1038/s41893-022-00851-6",NA,NA,NA
"rayyan-100677101","The effect of soundscape composition on bird vocalization classification in a citizen science biodiversity monitoring project",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"There is a need for monitoring biodiversity at multiple spatial and temporal scales to aid conservation efforts. Autonomous recording units (ARUs) can provide cost-effective, long-term and systematic species monitoring data for sound-producing wildlife, including birds, amphibians, insects and mammals over large areas. Modern deep learning can efficiently automate the detection of species occurrences in these sound data with high accuracy. Further, citizen science can be leveraged to scale up the deployment of ARUs and collect reference vocalizations needed for training and validating deep learning models. In this study we develop a convolutional neural network (CNN) acoustic classification pipeline for detecting 54 bird species in Sonoma County, California USA, with sound and reference vocalization data collected by citizen scientists within the Soundscapes to Landscapes project (www.soundscapes2landscapes.org). We trained three ImageNet-based CNN architectures (MobileNetv2, ResNet50v2, ResNet100v2), which function as a Mixture of Experts (MoE), to evaluate the usefulness of several methods to enhance model accuracy. Specifically, we: 1) quantify accuracy with fully-labeled 1-min soundscapes for an assessment of real-world conditions; 2) assess the effect on precision and recall of additional pre-training with an external sound archive (xeno-canto) prior to fine-tuning with vocalization data from our study domain; and, 3) assess how detections and errors are influenced by the presence of coincident biotic and non-biotic sounds (i.e., soundscape components). In evaluating accuracy with soundscape data (n = 37 species) across CNN probability thresholds and models, we found acoustic pre-training followed by fine-tuning improved average precision by 10.3% relative to no pre-training, although there was a small average 0.8% reduction in recall. In selecting an optimal CNN architecture for each species based on maximum F(β = 0.5), we found our MoE approach had total precision of 84.5% and average species precision of 85.1%. Our data exhibit multiple issues arising from applying citizen science and acoustic monitoring at the county scale, including deployment of ARUs with relatively low fidelity and recordings with background noise and overlapping vocalizations. In particular, human noise was significantly associated with more incorrect species detections (false positives, decreased precision), while physical interference (e.g., recorder hit by a branch) and geophony (e.g., wind) was associated with the classifier missing detections (false negatives, decreased recall). Our process surmounted these obstacles, and our final predictions allowed us to demonstrate how deep learning applied to acoustic data from low-cost ARUs paired with citizen science can provide valuable bird diversity data for monitoring and conservation efforts.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1016/j.ecoinf.2023.102065",NA,NA,NA
"rayyan-100677118","A novel approach for surveying flowers as a proxy for bee pollinators using drone images",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"The abundance and diversity of plants and insects are important indicators of biodiversity, overall ecosystem health and agricultural production. Bees in particular are interesting indicators as they provide a key ecosystem service in many agricultural crops. Worldwide, habitat loss and fragmentation, agricultural intensification and climate change are important drivers of plant and bee decline. Monitoring of plants and bees is a crucial first step to safeguard their diversity and the services they provide but traditional in situ methods are time consuming and expensive. Remote sensing and Earth observation have the advantages that they can cover large areas and provides repeated, spatially continuous and standardized information. However, to date it has proven challenging to use these methods to assess small-scaled species-level biodiversity components with this approach. Here we surveyed bees and flowering plants using conventional field methods in 30 grasslands along a land-use intensity gradient in the Southeast of the Netherlands. We took RGB (true colored Red-Green–Blue) images using an Unmanned Aerial Vehicle (UAV) from the same fields and tested whether remote sensing can provide accurate assessments of flower cover and diversity and, by association, bee abundance and diversity. We explored the performance of different machine learning methods: Random Forest (RF), Neural Networks (NNET) and Support-Vector Machine (SVM). To evaluate the effect of the spatial resolution on the accuracy of the estimates, we tested all approaches using images at the original spatial resolution (∼ 0.5 cm) and re-sampled at 1 cm, 2 cm and 5 cm. We generally found significant relationships between UAV RGB derived estimates of flower cover and in situ estimates of flower cover and bee abundance and diversity. The highest resolution images generally resulted in the strongest relationships, with RF and NNET methods producing considerably better results than SVM methods (flower cover RF R2 = 0.8, NNET R2 = 0.79; bee abundance RF R2 = 0.65, NNET R2 = 0.54, bee species richness RF R2 = 0.62, NNET R2 = 0.52; bee species diversity RF R2 = 0.54, NNET R2 = 0.46). Our results suggest that methods based on the coupling of UAV imagery and machine learning methods can be developed into valuable tools for large-scale, standardized and cost-effective monitoring of flower cover and therefore of an important aspect of habitat quality for bees.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1016/j.ecolind.2023.110123",NA,NA,NA
"rayyan-100677124","Structural insights, biocatalytic characteristics, and application prospects of lignin-modifying enzymes for sustainable biotechnology",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Lignin modifying enzymes (LMEs) have gained widespread recognition in depolymerization of lignin polymers by oxidative cleavage. LMEs are a robust class of biocatalysts that include lignin peroxidase (LiP), manganese peroxidase (MnP), versatile peroxidase (VP), laccase (LAC), and dye-decolorizing peroxidase (DyP). Members of the LMEs family act on phenolic, non-phenolic substrates and have been widely researched for valorization of lignin, oxidative cleavage of xenobiotics and phenolics. LMEs implementation in the biotechnological and industrial sectors has sparked significant attention, although its potential future applications remain underexploited. To understand the mechanism of LMEs in sustainable pollution mitigation, several studies have been undertaken to assess the feasibility of LMEs in correlating to diverse pollutants for binding and intermolecular interactions at the molecular level. However, further investigation is required to fully comprehend the underlying mechanism. In this review we presented the key structural and functional features of LMEs, including the computational aspects, as well as the advanced applications in biotechnology and industrial research. Furthermore, concluding remarks and a look ahead, the use of LMEs coupled with computational framework, built upon artificial intelligence (AI) and machine learning (ML), has been emphasized as a recent milestone in environmental research.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1016/j.ijbiomac.2023.124968",NA,NA,NA
"rayyan-100677132","Deep learning enables satellite-based monitoring of large populations of terrestrial mammals across heterogeneous landscape",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract New satellite remote sensing and machine learning techniques offer untapped possibilities to monitor global biodiversity with unprecedented speed and precision. These efficiencies promise to reveal novel ecological insights at spatial scales which are germane to the management of populations and entire ecosystems. Here, we present a robust transferable deep learning pipeline to automatically locate and count large herds of migratory ungulates (wildebeest and zebra) in the Serengeti-Mara ecosystem using fine-resolution (38-50 cm) satellite imagery. The results achieve accurate detection of nearly 500,000 individuals across thousands of square kilometers and multiple habitat types, with an overall F1-score of 84.75% (Precision: 87.85%, Recall: 81.86%). This research demonstrates the capability of satellite remote sensing and machine learning techniques to automatically and accurately count very large populations of terrestrial mammals across a highly heterogeneous landscape. We also discuss the potential for satellite-derived species detections to advance basic understanding of animal behavior and ecology.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1038/s41467-023-38901-y",NA,NA,NA
"rayyan-100677156","Harnessing artificial intelligence technology and social media data to support Cultural Ecosystem Service assessments",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract Cultural Ecosystem Services (CESs), such as aesthetic and recreational enjoyment, as well as sense of place and cultural heritage, play an outstanding role in the contribution of landscapes to human well‐being. Scientists, however, still often struggle to understand how landscape characteristics contribute to deliver these intangible benefits, largely because it is hard to navigate how people value nature, and because there is a lack in methods that accommodate both comprehensive and time‐efficient evaluations. Recent advances in technology and the proliferation of new data sources, such as social media data, open promising alternatives to traditional, resource‐intensive methods, facilitating the understanding of the multiple relationships between people and nature. Here, we examine a user‐friendly artificial intelligence (AI)‐based approach for inferring visual‐sensory landscape values from Flickr data, combining computer vision with text mining. We show it is possible to automatically relate photographers' preferences in capturing landscape elements to a set of CESs (aesthetic value, outdoor recreation, cultural heritage, symbolic species) with reasonable accuracy, using the semantic content provided by approximately 640,000 artificially generated tags of photographs taken in the UNESCO world heritage site ‘The Dolomites’ (Italy). We used the geographic information in the data to demonstrate that these preferences can be further linked to different natural and human variables and be used to spatially predict CES patterns. Over 90% of photograph tags could be linked to four CES categories with reasonable confidence (accuracy ration ∼ 80%). The Dolomites are highly appreciated for its aesthetic value (66% of images classified to that category) and vast cultural heritage (13%), followed by its outdoor recreation opportunities (11%) and symbolic species (10%). CES benefiting hotspots were found in areas with high tourism development and close to residential areas, and could largely be explained by a combination of environmental (e.g. landscape composition) and infrastructural (e.g. accessibility) variables. We conclude that online available AI technology and social media data can effectively be used to support rapid, flexible and transferrable CES assessments. Our work can provide a reference for innovative adaptive management approaches that can harness emerging technologies to gain insights into human–nature relationships and to sustainably manage our environment. A free Plain Language Summary can be found within the Supporting Information of this article.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1002/pan3.10199",NA,NA,NA
"rayyan-100677157","The current and future uses of machine learning in ecosystem service research",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Machine learning (ML) expands traditional data analysis and presents a range of opportunities in ecosystem service (ES) research, offering rapid processing of 'big data' and enabling significant advances in data description and predictive modelling. Descriptive ML techniques group data with little or no prior domain specific assumptions; they can generate hypotheses and automatically sort data prior to other analyses. Predictive ML techniques allow for the predictive modelling of highly non-linear systems where casual mechanisms are poorly understood, as is often the case for ES. We conducted a review to explore how ML is used in ES research and to identify and quantify trends in the different ML approaches that are used. We reviewed 308 peer-reviewed publications and identified that ES studies implemented machine learning techniques in data description (64%; n = 308) and predictive modelling (44%), with some papers containing both categories. Classification and Regression Trees were the most popular techniques (60%), but unsupervised learning techniques were also used for descriptive tasks such as clustering to group or split data without prior assumptions (19%). Whilst there are examples of ES publications that apply ML with rigour, many studies do not have robust or repeatable methods. Some studies fail to report model settings (43%) or software used (28%), and many studies do not report carrying out any form of model hyperparameter tuning (67%) or test model generalisability (59%). Whilst studies use ML to analyse very large and complex datasets, ES research is generally not taking full advantage of the capacity of ML to model big data (1138 medium number of data points; 13 median quantity of variables). There is great further opportunity to utilise ML in ES research, to make better use of big data and to develop detailed modelling of spatial-temporal dynamics that meet stakeholder demands.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1016/j.scitotenv.2021.149263",NA,NA,NA
"rayyan-100677192","A review of machine learning and big data applications in addressing ecosystem service research gaps",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Ecosystem services are essential for human well-being, but are currently facing many natural and anthropogenic threats. Modeling and mapping ecosystem services helps us mitigate, adapt to, and manage these pressures, but overall the field faces multiple major limitations. These include: 1) data availability, 2) understanding, estimation, and reporting of uncertainties, and 3) connecting socio-ecological aspects of ecosystem services. Recent technological advancements in machine learning coupled with rising availability of big data, offer an opportunity to overcome these challenges. We review studies utilizing machine learning and/or big data to overcome these limitations. We collect 56 papers that exemplify the current use of machine learning and big data to address the three identified gaps in the ecosystem service field. We find that although the use of these tools in ecosystem service research is relatively new, it is growing quickly. Big data can directly address data gaps, especially as new big data resources relevant to ecosystem service mapping become available (ex. social media data). Some properties of machine learning can also contribute to addressing data gaps in data sparse environments. Also, many machine learning algorithms can estimate and consider uncertainty, whereas big data can significantly increase sample size, reducing uncertainties in some situations. Some big data sources, like crowdsourced data, provide direct sources of social behaviors and preferences that relate to ecosystem service demand, thus allowing researchers to connect social and biophysical aspects of ecosystem services. Machine learning algorithms provide an effective and efficient tool for handling these large nonlinear socio-ecological datasets in tandem, giving researchers the ability to more realistically model and map ecosystem services without relying on oversimplified proxies or linear algorithms. Despite these opportunities, implementation is still lacking and limitations still hinder use.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.1016/j.ecoser.2022.101478",NA,NA,NA
"rayyan-100677201","DeepAProt: Deep learning based abiotic stress protein sequence classification and identification tool in cereals",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"The impact of climate change has been alarming for the crop growth. The extreme weather conditions can stress the crops and reduce the yield of major crops belonging to Poaceae family too, that sustains 50% of the world’s food calorie and 20% of protein intake. Computational approaches, such as artificial intelligence-based techniques have become the forefront of prediction-based data interpretation and plant stress responses. In this study, we proposed a novel activation function, namely, Gaussian Error Linear Unit with Sigmoid (SIELU) which was implemented in the development of a Deep Learning (DL) model along with other hyper parameters for classification of unknown abiotic stress protein sequences from crops of Poaceae family. To develop this models, data pertaining to four different abiotic stress (namely, cold, drought, heat and salinity) responsive proteins of the crops belonging to poaceae family were retrieved from public domain. It was observed that efficiency of the DL models with our proposed novel SIELU activation function outperformed the models as compared to GeLU activation function, SVM and RF with 95.11%, 80.78%, 94.97%, and 81.69% accuracy for cold, drought, heat and salinity, respectively. Also, a web-based tool, named DeepAProt ( http://login1.cabgrid.res.in:5500/ ) was developed using flask API, along with its mobile app. This server/App will provide researchers a convenient tool, which is rapid and economical in identification of proteins for abiotic stress management in crops Poaceae family, in endeavour of higher production for food security and combating hunger, ensuring UN SDG goal 2.0.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: biodiversity","https://doi.org/10.3389/fpls.2022.1008756",NA,NA,NA
